source_file,line,matched_text,surface_form,target_family,target_file,target_anchor,confidence,applied,reason,context
guides/systems/superpower-rank.html,209,Gunship,gunship,ship-dossier,ships/dossiers/federal-gunship-combat.html,,0.82,yes,role=combat alias,"is the long haul for the Federal Corvette, the strongest pure-combat hull of the ""big three"". The Dropship, Assault Ship"
guides/systems/superpower-rank.html,223,Imperial Courier,imperial courier,ship-dossier,ships/dossiers/imperial-courier-multipurpose.html,,0.78,yes,role=multipurpose,Imperial Courier
guides/systems/superpower-rank.html,227,Imperial Clipper,imperial clipper,ship-dossier,ships/dossiers/imperial-clipper-multipurpose.html,,0.78,yes,role=multipurpose,Imperial Clipper
guides/systems/superpower-rank.html,232,Imperial Cutter,imperial cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.78,yes,role=multipurpose,Imperial Cutter
guides/systems/superpower-rank.html,240,Hera Tani,hera tani,engineer,engineering/engineers.html,engineer-hera-tani,0.9,yes,engineer,unlocks the Hera Tani engineer invitation — cheap and worth grabbing early.
guides/systems/superpower-rank.html,240,Imperial Clipper,imperial clipper,ship-dossier,ships/dossiers/imperial-clipper-multipurpose.html,,0.78,yes,role=multipurpose,"opens the fast, pretty Imperial Clipper, and"
guides/systems/superpower-rank.html,240,Imperial Cutter,imperial cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.78,yes,role=multipurpose,is the Imperial Cutter — the biggest-cargo single-pilot ship in the game. The Empire is also the
guides/systems/superpower-rank.html,248,Chieftain,chieftain,ship-dossier,ships/dossiers/alliance-chieftain-combat.html,,0.75,yes,role=combat alias,"The Chieftain, Challenger, Crusader and Type-10 Defender are Lakon hulls — any pilot can buy them with credits alone."
guides/systems/superpower-rank.html,248,Challenger,challenger,ship-dossier,ships/dossiers/alliance-challenger-combat.html,,0.75,yes,role=combat alias,"The Chieftain, Challenger, Crusader and Type-10 Defender are Lakon hulls — any pilot can buy them with credits alone."
guides/systems/superpower-rank.html,248,Crusader,crusader,ship-dossier,ships/dossiers/alliance-crusader-combat.html,,0.75,yes,role=combat alias,"The Chieftain, Challenger, Crusader and Type-10 Defender are Lakon hulls — any pilot can buy them with credits alone."
guides/systems/superpower-rank.html,248,Type-10 Defender,type-10 defender,ship-dossier,ships/dossiers/type-10-defender-combat.html,,0.78,yes,role=combat,"The Chieftain, Challenger, Crusader and Type-10 Defender are Lakon hulls — any pilot can buy them with credits alone."
guides/systems/superpower-rank.html,285,Corvette,corvette,ship-dossier,ships/dossiers/federal-corvette-multipurpose.html,,0.75,yes,role=multipurpose alias,for the Corvette.
guides/systems/superpower-rank.html,290,Cutter,cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.75,yes,role=multipurpose alias,Generally higher REP per mission and cargo-biased — bring a big hold (a Cutter is ideal and tanks the NPC pirates). Catc
guides/systems/superpower-rank.html,299,Imperial Eagle,imperial eagle,ship-dossier,ships/dossiers/imperial-eagle-combat.html,,0.78,yes,role=combat,Imperial Eagle
guides/systems/superpower-rank.html,304,Hera Tani,hera tani,engineer,engineering/engineers.html,engineer-hera-tani,0.9,yes,engineer,= Hera Tani invitation ·
guides/systems/superpower-rank.html,304,Imperial Courier,imperial courier,ship-dossier,ships/dossiers/imperial-courier-multipurpose.html,,0.78,yes,role=multipurpose,= Imperial Courier ·
guides/systems/superpower-rank.html,304,Imperial Clipper,imperial clipper,ship-dossier,ships/dossiers/imperial-clipper-multipurpose.html,,0.78,yes,role=multipurpose,= Imperial Clipper ·
guides/systems/superpower-rank.html,304,Imperial Cutter,imperial cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.78,yes,role=multipurpose,= Imperial Cutter.
guides/systems/superpower-rank.html,314,Bill Turner,bill turner,engineer,engineering/engineers.html,engineer-bill-turner,0.9,yes,engineer,"There is no rank to chase, so the Alliance ""grind"" is really just two reputation jobs. Do them only if you want Bill Tur"
guides/systems/superpower-rank.html,320,Bill Turner,bill turner,engineer,engineering/engineers.html,engineer-bill-turner,0.9,yes,engineer,Then unlock Bill Turner
guides/systems/superpower-rank.html,328,Python,python,ship-dossier,ships/dossiers/python-multipurpose.html,,0.78,yes,role=multipurpose,"— burning stations are volatile and hot. Type-7, Python and Anaconda are popular choices."
guides/systems/superpower-rank.html,328,Anaconda,anaconda,ship-dossier,ships/dossiers/anaconda-multipurpose.html,,0.78,yes,role=multipurpose,"— burning stations are volatile and hot. Type-7, Python and Anaconda are popular choices."
guides/systems/superpower-rank.html,329,heat sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,heat sink
guides/systems/superpower-rank.html,330,efficient,efficient,blueprint,engineering/blueprints.html,blueprint-advanced-multi-cannon-efficient,0.55,no,blueprint ambiguous (log only),Take the efficient missions
guides/systems/superpower-rank.html,331,heat sink,heat sink,module,engineering/modules.html,module-countermeasures,0.85,yes,module,"Drop another heat sink on the way out, fly to the nearby rescue vessel, hand in, and return. Rinse and repeat — the rep "
guides/systems/superpower-rank.html,343,Cutter,cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.75,yes,role=multipurpose alias,Federal and Imperial rank don't conflict; only reputation fluctuates. A popular path is Empire first (fastest) for a Cut
guides/systems/superpower-rank.html,343,Cutter,cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.75,yes,role=multipurpose alias,that Cutter for the Corvette.
guides/systems/superpower-rank.html,343,Corvette,corvette,ship-dossier,ships/dossiers/federal-corvette-multipurpose.html,,0.75,yes,role=multipurpose alias,that Cutter for the Corvette.
guides/systems/superpower-rank.html,345,Dropship,dropship,ship-dossier,ships/dossiers/federal-dropship-combat.html,,0.75,yes,role=combat alias,"— they do not bypass the rank gate on the Dropship line, Courier, Clipper, Cutter or Corvette."
guides/systems/superpower-rank.html,345,Courier,courier,ship-dossier,ships/dossiers/imperial-courier-multipurpose.html,,0.75,yes,role=multipurpose alias,"— they do not bypass the rank gate on the Dropship line, Courier, Clipper, Cutter or Corvette."
guides/systems/superpower-rank.html,345,Clipper,clipper,ship-dossier,ships/dossiers/imperial-clipper-multipurpose.html,,0.75,yes,role=multipurpose alias,"— they do not bypass the rank gate on the Dropship line, Courier, Clipper, Cutter or Corvette."
guides/systems/superpower-rank.html,345,Cutter,cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.75,yes,role=multipurpose alias,"— they do not bypass the rank gate on the Dropship line, Courier, Clipper, Cutter or Corvette."
guides/systems/superpower-rank.html,345,Corvette,corvette,ship-dossier,ships/dossiers/federal-corvette-multipurpose.html,,0.75,yes,role=multipurpose alias,"— they do not bypass the rank gate on the Dropship line, Courier, Clipper, Cutter or Corvette."
guides/systems/system-colonization.html,125,efficient,efficient,blueprint,engineering/blueprints.html,blueprint-advanced-multi-cannon-efficient,0.55,no,blueprint ambiguous (log only),"You enjoy trade, hauling and route optimisation. Colonisation is the biggest hauling sink in the game and rewards effici"
guides/systems/system-colonization.html,170,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),"Each facility nudges the system toward an economy type (Extraction, Industrial, High-Tech, Agriculture, Military, Touris"
guides/systems/system-colonization.html,188,Federation,federation,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),". That faction is carried into your new system as its native, permanent controlling faction — and it sets your colony's "
guides/systems/system-colonization.html,188,Empire,empire,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),". That faction is carried into your new system as its native, permanent controlling faction — and it sets your colony's "
guides/systems/system-colonization.html,188,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.6,no,superpower (no rank ctx),". That faction is carried into your new system as its native, permanent controlling faction — and it sets your colony's "
guides/systems/system-colonization.html,262,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),"(Extraction, Industrial, High-Tech, Agriculture, Military, Tourism, Refinery, Contraband). Build mining facilities → the"
guides/systems/system-colonization.html,263,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),"The body a port orbits or sits on contributes a base economy — e.g. a rocky body gives a Refinery lean, which (with the "
guides/systems/system-colonization.html,271,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),Refinery
guides/systems/system-colonization.html,330,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),Refinery Hub
guides/systems/system-colonization.html,330,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),"Build 2–3 complementary economies to create real supply/demand. Refinery Hub: +5 Wealth, makes CMM."
guides/systems/system-colonization.html,349,Type-9 Heavy,type-9 heavy,ship-dossier,ships/dossiers/type-9-heavy-trading.html,,0.78,yes,role=trading,Type-9 Heavy
guides/systems/system-colonization.html,350,Imperial Cutter,imperial cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.78,yes,role=multipurpose,Imperial Cutter
guides/systems/system-colonization.html,350,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.85,yes,superpower +rank,"is the gold-standard hauler if you hold the Imperial rank for one (huge cargo, fast shields); a Type-9 does the job with"
guides/systems/system-colonization.html,355,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),". CMM Composite is the classic bottleneck — buy it wherever Refinery/Industrial economies sell it, and consider building"
guides/systems/system-colonization.html,360,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),pop a heatsink while scooping to spool the FSD and cut multi-jump times.
guides/systems/system-colonization.html,385,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"A Federal founding faction makes the system Federal: Federal-flavoured missions, the option to push a Federal Power's in"
guides/systems/system-colonization.html,385,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"A Federal founding faction makes the system Federal: Federal-flavoured missions, the option to push a Federal Power's in"
guides/systems/system-colonization.html,385,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"A Federal founding faction makes the system Federal: Federal-flavoured missions, the option to push a Federal Power's in"
guides/systems/system-colonization.html,385,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"A Federal founding faction makes the system Federal: Federal-flavoured missions, the option to push a Federal Power's in"
guides/systems/system-colonization.html,385,Dropship,dropship,ship-dossier,ships/dossiers/federal-dropship-combat.html,,0.75,yes,role=combat alias,"A Federal founding faction makes the system Federal: Federal-flavoured missions, the option to push a Federal Power's in"
guides/systems/system-colonization.html,385,Assault Ship,assault ship,ship-dossier,ships/dossiers/federal-assault-ship-combat.html,,0.75,yes,role=combat alias,"A Federal founding faction makes the system Federal: Federal-flavoured missions, the option to push a Federal Power's in"
guides/systems/system-colonization.html,385,Gunship,gunship,ship-dossier,ships/dossiers/federal-gunship-combat.html,,0.75,yes,role=combat alias,"A Federal founding faction makes the system Federal: Federal-flavoured missions, the option to push a Federal Power's in"
guides/systems/system-colonization.html,385,Corvette,corvette,ship-dossier,ships/dossiers/federal-corvette-multipurpose.html,,0.75,yes,role=multipurpose alias,"A Federal founding faction makes the system Federal: Federal-flavoured missions, the option to push a Federal Power's in"
guides/systems/system-colonization.html,388,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"An Imperial founding faction makes the system Imperial: Imperial missions, the option to extend an Imperial Power, and t"
guides/systems/system-colonization.html,388,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"An Imperial founding faction makes the system Imperial: Imperial missions, the option to extend an Imperial Power, and t"
guides/systems/system-colonization.html,388,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"An Imperial founding faction makes the system Imperial: Imperial missions, the option to extend an Imperial Power, and t"
guides/systems/system-colonization.html,388,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"An Imperial founding faction makes the system Imperial: Imperial missions, the option to extend an Imperial Power, and t"
guides/systems/system-colonization.html,388,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"An Imperial founding faction makes the system Imperial: Imperial missions, the option to extend an Imperial Power, and t"
guides/systems/system-colonization.html,388,Courier,courier,ship-dossier,ships/dossiers/imperial-courier-multipurpose.html,,0.75,yes,role=multipurpose alias,"An Imperial founding faction makes the system Imperial: Imperial missions, the option to extend an Imperial Power, and t"
guides/systems/system-colonization.html,388,Clipper,clipper,ship-dossier,ships/dossiers/imperial-clipper-multipurpose.html,,0.75,yes,role=multipurpose alias,"An Imperial founding faction makes the system Imperial: Imperial missions, the option to extend an Imperial Power, and t"
guides/systems/system-colonization.html,388,Cutter,cutter,ship-dossier,ships/dossiers/imperial-cutter-multipurpose.html,,0.75,yes,role=multipurpose alias,"An Imperial founding faction makes the system Imperial: Imperial missions, the option to extend an Imperial Power, and t"
guides/systems/system-colonization.html,388,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.85,yes,superpower +rank,". The benefit mirrors the Federal case: a colony is a rank-grind engine you own, not a rank shortcut."
guides/systems/system-colonization.html,391,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.6,no,superpower (no rank ctx),An Alliance founding faction makes the system Alliance-aligned. The Alliance runs
guides/systems/system-colonization.html,391,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.6,no,superpower (no rank ctx),An Alliance founding faction makes the system Alliance-aligned. The Alliance runs
guides/systems/system-colonization.html,391,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.85,yes,superpower +rank,", so there's no rank tailwind to chase — but Alliance ships need no rank either, so nothing is gated behind one. A colon"
guides/systems/system-colonization.html,391,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.85,yes,superpower +rank,", so there's no rank tailwind to chase — but Alliance ships need no rank either, so nothing is gated behind one. A colon"
guides/systems/system-colonization.html,395,Federal,federal,superpower,systems/superpower-rank.html,superpower-fed,0.6,no,superpower (no rank ctx),"are separate systems. Your founding faction's allegiance makes the colony Federal, Imperial or Alliance for BGS and miss"
guides/systems/system-colonization.html,395,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),"are separate systems. Your founding faction's allegiance makes the colony Federal, Imperial or Alliance for BGS and miss"
guides/systems/system-colonization.html,395,Alliance,alliance,superpower,systems/superpower-rank.html,superpower-all,0.6,no,superpower (no rank ctx),"are separate systems. Your founding faction's allegiance makes the colony Federal, Imperial or Alliance for BGS and miss"
guides/systems/system-colonization.html,422,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),"chain for your focus (Military Hub for security/combat, Extraction Hub for mining, High-Tech or Refinery Hub for trade)."
guides/systems/system-colonization.html,424,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),Layer Tourism + Refinery later.
guides/systems/system-colonization.html,425,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),"Cash banked T3 points into an Ocellus, Orbis, or Dodec for the population/wealth/tech spike. By now your own Refinery ou"
guides/systems/system-colonization.html,456,Refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),Plan banked: large surface settlements for points → your economy's Hub spine → a second economy → Tourism/Refinery later
guides/systems/third-party-apps.html,146,Plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),". Curated guides on engineering unlocks, Guardian modules, shield mechanics, pre-engineered FSDs and material farming, p"
guides/systems/third-party-apps.html,146,focused,focused,blueprint,engineering/blueprints.html,blueprint-burst-laser-focused,0.55,no,blueprint ambiguous (log only),". Curated guides on engineering unlocks, Guardian modules, shield mechanics, pre-engineered FSDs and material farming, p"
guides/systems/third-party-apps.html,215,Fuel Scoop,fuel scoop,module,engineering/modules.html,module-fuel-scoop,0.85,yes,ambig->module (default),"""Where can I buy a 6A Fuel Scoop?"" / ""Which station has this hull?"" — the project's"
guides/systems/third-party-apps.html,404,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),available via community goal rewards or Powerplay — these skip the FSD grind entirely on supported hulls.
guides/systems/third-party-apps.html,410,FSD,fsd,blueprint-group,engineering/blueprints.html,blueprint-group-frame-shift-drive,0.85,yes,ambig->blueprint (context),"Step-by-step unlock procedures for every Guardian module — beacon scan order, blueprint sites, material costs. Required "
guides/systems/third-party-apps.html,488,refinery,refinery,module,engineering/modules.html,module-refinery,0.85,yes,ambig->module (default),"Mining is one of the most data-heavy activities in the game — hotspot prices, ring composition, prospector limpet timing"
guides/systems/third-party-apps.html,620,focused,focused,blueprint,engineering/blueprints.html,blueprint-burst-laser-focused,0.55,no,blueprint ambiguous (log only),"Newer, simpler carrier auto-plotter focused on long carrier journeys. Lighter than CATS."
guides/systems/third-party-apps.html,659,Jerome Archer,jerome archer,powerplay,systems/powerplay.html,powerplay-jerome-archer,0.9,yes,power,"— select your task and Power, it gives full instructions. Finds nearby anarchy systems for illegal tasks; tracks Megashi"
guides/systems/third-party-apps.html,671,focused,focused,blueprint,engineering/blueprints.html,blueprint-burst-laser-focused,0.55,no,blueprint ambiguous (log only),Multi-tenant squadron intelligence portal focused on
guides/systems/third-party-apps.html,683,focused,focused,blueprint,engineering/blueprints.html,blueprint-burst-laser-focused,0.55,no,blueprint ambiguous (log only),Web companion app focused on commander statistics and a powerful
guides/systems/third-party-apps.html,695,focused,focused,blueprint,engineering/blueprints.html,blueprint-burst-laser-focused,0.55,no,blueprint ambiguous (log only),"Optimisation tool for combat exploration, colonisation, massacre missions, and mining — focused on stacking the right mi"
guides/systems/third-party-apps.html,905,Sidewinder,sidewinder,ship-dossier,ships/dossiers/sidewinder-mk-i-combat.html,,0.75,yes,role=combat alias,The Sidewinder insurance fallback's actual backup plan.
guides/systems/third-party-apps.html,911,Asp Explorer,asp explorer,ship-dossier,ships/dossiers/asp-explorer-multipurpose.html,,0.78,yes,role=multipurpose,"The repairs mirror of the Rats — hull repairs, broken canopy rescues, SRV strandings. The Asp Explorer's deep-space insu"
guides/systems/third-party-apps.html,956,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),"Restoration of CMDRs Toolbox — curated guides, exploration routes, ship builds, and useful tools (FC calculator, multi-w"
guides/systems/third-party-apps.html,1031,Sidewinder Mk I,sidewinder mk i,ship-dossier,ships/dossiers/sidewinder-mk-i-combat.html,,0.78,yes,role=combat,Insurance / Sidewinder Mk I
guides/systems/third-party-apps.html,1035,Asp Explorer,asp explorer,ship-dossier,ships/dossiers/asp-explorer-multipurpose.html,,0.78,yes,role=multipurpose,Explorer / Asp Explorer · Mandalay
guides/systems/third-party-apps.html,1035,Mandalay,mandalay,ship-dossier,ships/dossiers/mandalay-multipurpose.html,,0.78,yes,role=multipurpose,Explorer / Asp Explorer · Mandalay
guides/systems/third-party-apps.html,1039,Lynx Highliner,lynx highliner,ship-dossier,ships/dossiers/lynx-highliner-passenger.html,,0.85,yes,role=passenger,Passenger ferry / Lynx Highliner
guides/systems/third-party-apps.html,1043,Viper Mk IV,viper mk iv,ship-dossier,ships/dossiers/viper-mk-iv-combat.html,,0.85,yes,role=combat,PvE Combat / Viper Mk IV · Python Mk II
guides/systems/third-party-apps.html,1043,Python Mk II,python mk ii,ship-dossier,ships/dossiers/python-mk-ii-combat.html,,0.85,yes,role=combat,PvE Combat / Viper Mk IV · Python Mk II
guides/systems/third-party-apps.html,1051,Type-11 Prospector,type-11 prospector,ship-dossier,ships/dossiers/type-11-prospector-mining.html,,0.85,yes,role=mining,Mining / Type-11 Prospector
guides/systems/third-party-apps.html,1055,Jerome Archer,jerome archer,powerplay,systems/powerplay.html,powerplay-jerome-archer,0.9,yes,power,Powerplay 2.0 grind (Jerome Archer pledge)
guides/engineering/blueprints.html,341,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Custom angling of plates at critical points along the ship&#x27;s hull make projectile strikes more likely to glance, "
guides/engineering/blueprints.html,341,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),— Layers of advanced inert lining material within the ship&#x27;s plating absorb and redistribute the force from explosi
guides/engineering/blueprints.html,351,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),"Boosts hull explosive resistance against missiles, mines and torpedoes."
guides/engineering/blueprints.html,358,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Custom angling of plates at critical points along the ship&#x27;s hull make projectile strikes more likely to glance, "
guides/engineering/blueprints.html,358,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),— Layers of advanced inert lining material within the ship&#x27;s plating absorb and redistribute the force from explosi
guides/engineering/blueprints.html,375,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,375,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Custom angling of plates at critical points along the ship&#x27;s hull make projectile strikes more likely to glance, "
guides/engineering/blueprints.html,375,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),— Layers of advanced inert lining material within the ship&#x27;s plating absorb and redistribute the force from explosi
guides/engineering/blueprints.html,385,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"Boosts hull kinetic resistance against multi-cannons, cannons and frags."
guides/engineering/blueprints.html,392,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Custom angling of plates at critical points along the ship&#x27;s hull make projectile strikes more likely to glance, "
guides/engineering/blueprints.html,392,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),— Layers of advanced inert lining material within the ship&#x27;s plating absorb and redistribute the force from explosi
guides/engineering/blueprints.html,402,lasers,lasers,module,engineering/modules.html,module-lasers,0.85,yes,module,Boosts hull thermal resistance against lasers and plasma.
guides/engineering/blueprints.html,402,plasma,plasma,module,engineering/modules.html,module-plasma,0.65,no,weapon-category adj (soft),Boosts hull thermal resistance against lasers and plasma.
guides/engineering/blueprints.html,409,kinetic,kinetic,module,engineering/modules.html,module-kinetic,0.65,no,weapon-category adj (soft),"— Custom angling of plates at critical points along the ship&#x27;s hull make projectile strikes more likely to glance, "
guides/engineering/blueprints.html,409,explosive,explosive,module,engineering/modules.html,module-explosive,0.65,no,weapon-category adj (soft),— Layers of advanced inert lining material within the ship&#x27;s plating absorb and redistribute the force from explosi
guides/engineering/blueprints.html,413,Frame Shift Drive,frame shift drive,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),Frame Shift Drive
guides/engineering/blueprints.html,418,Frame Shift Drive,frame shift drive,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),Frame Shift Drive
guides/engineering/blueprints.html,421,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),Slashes FSD boot/charge time so you can jump or escape sooner.
guides/engineering/blueprints.html,424,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),Cuts FSD boot and charge time so jumps and high-waking escapes happen sooner.
guides/engineering/blueprints.html,428,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),"— Toughened FSD power conduits and a reinforced charging field increase the amount of fuel injected when charging, allow"
guides/engineering/blueprints.html,435,Frame Shift Drive,frame shift drive,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),Frame Shift Drive
guides/engineering/blueprints.html,438,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),"Boosts the FSD&#x27;s optimised mass, raising jump range at the cost of a little integrity and heat."
guides/engineering/blueprints.html,441,Guardian FSD Booster,guardian fsd booster,module,engineering/modules.html,module-guardian-fsd-booster,0.85,yes,module,"Raises the FSD optimised mass, which is the single biggest lever on jump range. G5 with a Guardian FSD Booster is the ga"
guides/engineering/blueprints.html,445,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),"— Toughened FSD power conduits and a reinforced charging field increase the amount of fuel injected when charging, allow"
guides/engineering/blueprints.html,452,Frame Shift Drive,frame shift drive,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),Frame Shift Drive
guides/engineering/blueprints.html,455,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),"Hardens the FSD against damage and malfunction, trading a little integrity."
guides/engineering/blueprints.html,462,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,462,Imperial,imperial,superpower,systems/superpower-rank.html,superpower-emp,0.6,no,superpower (no rank ctx),Imperial Shielding
guides/engineering/blueprints.html,462,FSD,fsd,module,engineering/modules.html,module-frame-shift-drive,0.85,yes,ambig->module (default),"— Toughened FSD power conduits and a reinforced charging field increase the amount of fuel injected when charging, allow"
guides/engineering/blueprints.html,466,Life Support,life support,module,engineering/modules.html,module-life-support,0.85,yes,ambig->module (default),Life Support
guides/engineering/blueprints.html,471,Life Support,life support,module,engineering/modules.html,module-life-support,0.85,yes,ambig->module (default),Life Support
guides/engineering/blueprints.html,474,life support,life support,module,engineering/modules.html,module-life-support,0.85,yes,ambig->module (default),Strips mass from life support to claw back jump range.
guides/engineering/blueprints.html,488,Life Support,life support,module,engineering/modules.html,module-life-support,0.85,yes,ambig->module (default),Life Support
guides/engineering/blueprints.html,491,life support,life support,module,engineering/modules.html,module-life-support,0.85,yes,ambig->module (default),Hardens life support against damage so your oxygen survives a canopy breach.
guides/engineering/blueprints.html,505,Life Support,life support,module,engineering/modules.html,module-life-support,0.85,yes,ambig->module (default),Life Support
guides/engineering/blueprints.html,508,life support,life support,module,engineering/modules.html,module-life-support,0.85,yes,ambig->module (default),Hardens life support against malfunction and trims power draw.
guides/engineering/blueprints.html,515,Sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),Shielding Sensors
guides/engineering/blueprints.html,519,Power Distributor,power distributor,module,engineering/modules.html,module-power-distributor,0.85,yes,ambig->module (default),Power Distributor
guides/engineering/blueprints.html,524,Power Distributor,power distributor,module,engineering/modules.html,module-power-distributor,0.85,yes,ambig->module (default),Power Distributor
guides/engineering/blueprints.html,534,power distributor,power distributor,module,engineering/modules.html,module-power-distributor,0.85,yes,ambig->module (default),— Additional capacitor arrays allow the power distributor to store more energy at the cost of a slower charging rate.
guides/engineering/blueprints.html,534,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
guides/engineering/blueprints.html,534,power distributor,power distributor,module,engineering/modules.html,module-power-distributor,0.85,yes,ambig->module (default),"— Advanced, oversized energy conduits increase the power distributor&#x27;s charge rate at the cost of reduced maximum c"
guides/engineering/blueprints.html,541,Power Distributor,power distributor,module,engineering/modules.html,module-power-distributor,0.85,yes,ambig->module (default),Power Distributor
guides/engineering/blueprints.html,551,power distributor,power distributor,module,engineering/modules.html,module-power-distributor,0.85,yes,ambig->module (default),— Additional capacitor arrays allow the power distributor to store more energy at the cost of a slower charging rate.
guides/engineering/blueprints.html,551,sensors,sensors,module,engineering/modules.html,module-sensors,0.85,yes,ambig->module (default),"— Advanced software and internal sensors regulate energy flow more efficiently, reducing module power draw."
